StationName,Latitude,Longitude,SampleDepth_m,SampleDate,depth_band,measure,value
Rottnest Island,-32,115.4167,20,2011-06-22,10-20m,Nitrate_mgm3,4.202009999999999
Rottnest Island,-32,115.4167,0,2011-07-25,0-5m,Ammonium_mgm3,1.5407369999999996
Rottnest Island,-32,115.4167,0,2011-07-25,0-5m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,10,2011-07-25,5-10m,Ammonium_mgm3,1.8208709999999997
Rottnest Island,-32,115.4167,10,2011-07-25,5-10m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,20,2011-07-25,10-20m,Ammonium_mgm3,1.8208709999999997
Rottnest Island,-32,115.4167,20,2011-07-25,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2011-08-26,0-5m,Ammonium_mgm3,2.3811389999999997
Rottnest Island,-32,115.4167,0,2011-08-26,0-5m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,10,2011-08-26,5-10m,Ammonium_mgm3,2.2410719999999995
Rottnest Island,-32,115.4167,10,2011-08-26,5-10m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,20,2011-08-26,10-20m,Ammonium_mgm3,2.2410719999999995
Rottnest Island,-32,115.4167,20,2011-08-26,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2011-09-23,0-5m,Ammonium_mgm3,0.14006699999999997
Rottnest Island,-32,115.4167,0,2011-09-23,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2011-09-23,5-10m,Ammonium_mgm3,0.14006699999999997
Rottnest Island,-32,115.4167,10,2011-09-23,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2011-09-23,10-20m,Ammonium_mgm3,0.14006699999999997
Rottnest Island,-32,115.4167,20,2011-09-23,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2011-10-20,0-5m,Ammonium_mgm3,0.4202009999999999
Rottnest Island,-32,115.4167,0,2011-10-20,0-5m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,10,2011-10-20,5-10m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,10,2011-10-20,5-10m,Nitrate_mgm3,2.8013399999999997
Rottnest Island,-32,115.4167,20,2011-10-20,10-20m,Ammonium_mgm3,0.8404019999999998
Rottnest Island,-32,115.4167,20,2011-10-20,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2011-11-22,0-5m,Ammonium_mgm3,0.4202009999999999
Rottnest Island,-32,115.4167,0,2011-11-22,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2011-11-22,5-10m,Ammonium_mgm3,0.28013399999999994
Rottnest Island,-32,115.4167,10,2011-11-22,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2011-11-22,10-20m,Ammonium_mgm3,0.4202009999999999
Rottnest Island,-32,115.4167,20,2011-11-22,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2011-12-21,0-5m,Ammonium_mgm3,0.8404019999999998
Rottnest Island,-32,115.4167,0,2011-12-21,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2011-12-21,5-10m,Ammonium_mgm3,0.8404019999999998
Rottnest Island,-32,115.4167,10,2011-12-21,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2011-12-21,10-20m,Ammonium_mgm3,1.2606029999999997
Rottnest Island,-32,115.4167,20,2011-12-21,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2012-01-30,0-5m,Ammonium_mgm3,1.2606029999999997
Rottnest Island,-32,115.4167,0,2012-01-30,0-5m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,10,2012-01-30,5-10m,Ammonium_mgm3,1.1205359999999998
Rottnest Island,-32,115.4167,10,2012-01-30,5-10m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,20,2012-01-30,10-20m,Ammonium_mgm3,0.9804689999999999
Rottnest Island,-32,115.4167,20,2012-01-30,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2012-02-21,0-5m,Ammonium_mgm3,0.7003349999999999
Rottnest Island,-32,115.4167,0,2012-02-21,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2012-02-21,5-10m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,10,2012-02-21,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2012-02-21,10-20m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,20,2012-02-21,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2012-03-29,0-5m,Ammonium_mgm3,0.4202009999999999
Rottnest Island,-32,115.4167,0,2012-03-29,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2012-03-29,5-10m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,10,2012-03-29,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2012-03-29,10-20m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,20,2012-03-29,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2012-05-04,0-5m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,0,2012-05-04,0-5m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,10,2012-05-04,5-10m,Ammonium_mgm3,0.7003349999999999
Rottnest Island,-32,115.4167,10,2012-05-04,5-10m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,20,2012-05-04,10-20m,Ammonium_mgm3,0.7003349999999999
Rottnest Island,-32,115.4167,20,2012-05-04,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2012-05-23,0-5m,Ammonium_mgm3,1.1205359999999998
Rottnest Island,-32,115.4167,0,2012-05-23,0-5m,Nitrate_mgm3,2.8013399999999997
Rottnest Island,-32,115.4167,10,2012-05-23,5-10m,Ammonium_mgm3,1.8208709999999997
Rottnest Island,-32,115.4167,10,2012-05-23,5-10m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,20,2012-05-23,10-20m,Ammonium_mgm3,2.6612729999999996
Rottnest Island,-32,115.4167,20,2012-05-23,10-20m,Nitrate_mgm3,4.202009999999999
Rottnest Island,-32,115.4167,0,2012-07-27,0-5m,Ammonium_mgm3,3.6417419999999994
Rottnest Island,-32,115.4167,0,2012-07-27,0-5m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,10,2012-07-27,5-10m,Ammonium_mgm3,1.6808039999999995
Rottnest Island,-32,115.4167,10,2012-07-27,5-10m,Nitrate_mgm3,1.4006699999999999
