StationName,Latitude,Longitude,SampleDepth_m,SampleDate,depth_band,measure,value
Maria Island,-42.5967,148.2333,10,2011-07-25,5-10m,Nitrate_mgm3,56.02679999999999
Maria Island,-42.5967,148.2333,20,2011-07-25,10-20m,Ammonium_mgm3,0
Maria Island,-42.5967,148.2333,20,2011-07-25,10-20m,Nitrate_mgm3,56.02679999999999
Maria Island,-42.5967,148.2333,0,2011-08-12,0-5m,Ammonium_mgm3,0.5602679999999999
Maria Island,-42.5967,148.2333,0,2011-08-12,0-5m,Nitrate_mgm3,56.02679999999999
Maria Island,-42.5967,148.2333,10,2011-08-12,5-10m,Ammonium_mgm3,0.14006699999999997
Maria Island,-42.5967,148.2333,10,2011-08-12,5-10m,Nitrate_mgm3,54.62612999999999
Maria Island,-42.5967,148.2333,20,2011-08-12,10-20m,Ammonium_mgm3,0
Maria Island,-42.5967,148.2333,20,2011-08-12,10-20m,Nitrate_mgm3,56.02679999999999
Maria Island,-42.5967,148.2333,0,2011-10-05,0-5m,Ammonium_mgm3,0.9804689999999999
Maria Island,-42.5967,148.2333,0,2011-10-05,0-5m,Nitrate_mgm3,49.02344999999999
Maria Island,-42.5967,148.2333,10,2011-10-05,5-10m,Ammonium_mgm3,1.1205359999999998
Maria Island,-42.5967,148.2333,10,2011-10-05,5-10m,Nitrate_mgm3,50.42411999999999
Maria Island,-42.5967,148.2333,20,2011-10-05,10-20m,Ammonium_mgm3,1.8208709999999997
Maria Island,-42.5967,148.2333,20,2011-10-05,10-20m,Nitrate_mgm3,53.225459999999984
Maria Island,-42.5967,148.2333,0,2011-10-26,0-5m,Ammonium_mgm3,2.8013399999999997
Maria Island,-42.5967,148.2333,0,2011-10-26,0-5m,Nitrate_mgm3,1.4006699999999999
Maria Island,-42.5967,148.2333,10,2011-10-26,5-10m,Ammonium_mgm3,2.2410719999999995
Maria Island,-42.5967,148.2333,10,2011-10-26,5-10m,Nitrate_mgm3,1.4006699999999999
Maria Island,-42.5967,148.2333,20,2011-10-26,10-20m,Ammonium_mgm3,5.322545999999999
Maria Island,-42.5967,148.2333,20,2011-10-26,10-20m,Nitrate_mgm3,2.8013399999999997
Maria Island,-42.5967,148.2333,0,2011-12-15,0-5m,Ammonium_mgm3,1.2606029999999997
