StationName,Latitude,Longitude,SampleDepth_m,SampleDate,depth_band,measure,value
Kangaroo Island,-35.8322,136.4473,20,2016-05-26,10-20m,Ammonium_mgm3,1.2606029999999997
Kangaroo Island,-35.8322,136.4473,20,2016-05-26,10-20m,Nitrate_mgm3,5.602679999999999
Kangaroo Island,-35.8322,136.4473,0,2016-09-15,0-5m,Ammonium_mgm3,2.8013399999999997
Kangaroo Island,-35.8322,136.4473,0,2016-09-15,0-5m,Nitrate_mgm3,4.202009999999999
Kangaroo Island,-35.8322,136.4473,10,2016-09-15,5-10m,Ammonium_mgm3,1.5407369999999996
Kangaroo Island,-35.8322,136.4473,10,2016-09-15,5-10m,Nitrate_mgm3,4.202009999999999
Kangaroo Island,-35.8322,136.4473,20,2016-09-15,10-20m,Ammonium_mgm3,1.4006699999999999
Kangaroo Island,-35.8322,136.4473,20,2016-09-15,10-20m,Nitrate_mgm3,4.202009999999999
Kangaroo Island,-35.8322,136.4473,0,2016-11-18,0-5m,Ammonium_mgm3,0
Kangaroo Island,-35.8322,136.4473,0,2016-11-18,0-5m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,10,2016-11-18,5-10m,Ammonium_mgm3,0
Kangaroo Island,-35.8322,136.4473,10,2016-11-18,5-10m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,20,2016-11-18,10-20m,Ammonium_mgm3,0.7003349999999999
Kangaroo Island,-35.8322,136.4473,20,2016-11-18,10-20m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,0,2017-03-15,0-5m,Ammonium_mgm3,0
Kangaroo Island,-35.8322,136.4473,0,2017-03-15,0-5m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,10,2017-03-15,5-10m,Ammonium_mgm3,1.1205359999999998
Kangaroo Island,-35.8322,136.4473,10,2017-03-15,5-10m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,20,2017-03-15,10-20m,Ammonium_mgm3,0
Kangaroo Island,-35.8322,136.4473,20,2017-03-15,10-20m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,0,2017-05-18,0-5m,Ammonium_mgm3,1.6808039999999995
Kangaroo Island,-35.8322,136.4473,0,2017-05-18,0-5m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,10,2017-05-18,5-10m,Ammonium_mgm3,2.1010049999999993
Kangaroo Island,-35.8322,136.4473,10,2017-05-18,5-10m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,20,2017-05-18,10-20m,Ammonium_mgm3,0
Kangaroo Island,-35.8322,136.4473,20,2017-05-18,10-20m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,0,2017-09-08,0-5m,Ammonium_mgm3,2.6612729999999996
Kangaroo Island,-35.8322,136.4473,0,2017-09-08,0-5m,Nitrate_mgm3,2.8013399999999997
Kangaroo Island,-35.8322,136.4473,10,2017-09-08,5-10m,Ammonium_mgm3,0
Kangaroo Island,-35.8322,136.4473,10,2017-09-08,5-10m,Nitrate_mgm3,1.4006699999999999
Kangaroo Island,-35.8322,136.4473,20,2017-09-08,10-20m,Ammonium_mgm3,0
Kangaroo Island,-35.8322,136.4473,20,2017-09-08,10-20m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,0,2017-11-29,0-5m,Ammonium_mgm3,2.2410719999999995
Kangaroo Island,-35.8322,136.4473,0,2017-11-29,0-5m,Nitrate_mgm3,0
